IFRS_MONTH,KEY,Liabilitas Kontrak Asuransi (Saldo Awal),Aset Kontrak Asuransi (Saldo Awal),Saldo Bersih Kontrak Asuransi (Saldo Awal),Pendapatan Jasa Asuransi,Ekspektasi Klaim & Beban Attributable (Estimasi),Perubahan pada Penyesuaian Risiko (RA),Perubahan pada CSM (Amortisasi),Pendapatan Jasa Asuransi Lainnya,Beban Jasa Asuransi,Beban Klaim & Biaya Attributable,Amortisasi Arus Kas Akuisisi (Beban),Kerugian dari Kontrak Merugi (Onerous),Beban Jasa Asuransi Lainnya,Hasil Jasa Asuransi Kotor,Penerimaan Premi,Arus Kas Akuisisi Asuransi,Beban Klaim & Beban Jasa Asuransi Dibayarkan,Arus Kas Bersih,Pendapatan (Beban) Keuangan Kontrak Asuransi (P&L),Pendapatan (Beban) Keuangan Kontrak Asuransi (OCI),Alokasi Aset untuk Arus Kas Akuisisi,Komponen Investasi,Perubahan Lainnya,Total Perubahan,Liabilitas Kontrak Asuransi (Saldo Akhir),Aset Kontrak Asuransi (Saldo Akhir),Saldo Bersih Kontrak Asuransi (Saldo Akhir),NAMA_PRODUK
2024-01-01,ASURANSI Q-INVESTA LINK_2022,3537832051.8928013,373379866.61465096,3164452185.2781506,428426244.5253589,362099289.92145044,27413178.18399308,38913776.41991537,0,718189706.2352976,268063097.21962205,87967508.08151971,362159100.9341558,0,289763461.70993865,457390497.0432096,-61050298.20313128,0,518440795.2463409,391123353.4520065,0,26917209.878388427,218259204.50552654,1119890195.717261,1756189963.5531826,5267104805.5675955,346462656.73626256,4920642148.831333,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK_2022,5267104805.5675955,346462656.73626256,4920642148.831333,101566622.99693353,100247638.57780644,1318984.419127095,-0.0,0,-1144308352.0831037,263823364.96622092,87057794.3865355,-1495189511.4358602,0,-1245874975.080037,615507834.0301031,-60656049.80352774,0,676163883.8336308,-981248300.4026905,0,26401744.583007753,-15171443.144346759,-1183796197.400431,-2153814196.3644605,3086888864.6201277,320060912.1532548,2766827952.4668727,SPUL
2024-03-01,ASURANSI Q-INVESTA LINK_2022,3086888864.6201267,320060912.15325475,2766827952.466872,410006436.5186836,344649687.18112546,25931847.702840872,39424901.63471728,0,1821783528.7454643,253961543.1263817,85331210.15271674,1482490775.4663658,0,1411777092.2267807,349975583.95871514,-88659929.99868192,0,438635513.95739704,1422459922.9063973,0,-3328719.845965177,106050279.54542415,664520066.1149888,2189701548.720845,5279919133.186937,323389631.99921995,4956529501.187717,SPUL
2023-12-01,ASURANSI Q-INVESTA LINK_2023,-1004540536.8981359,180650023.76337034,-1185190560.6615062,-448730109.9669839,-402571116.8853364,-46158993.08164751,-0.0,0,1637772936.2166982,105696622.70275141,59018813.931138605,1473057499.582808,0,2086503046.183682,2193697948.73445,-41807772.725496605,0,2235505721.4599466,4115485558.2842417,0,17211041.205642,-10269204.003800305,-643364961.4039774,3479062434.082106,2457310855.978328,163438982.55772835,2293871873.4206,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK_2023,2457310855.978328,163438982.55772835,2293871873.4206,242744881.86648503,216431688.16994905,16045231.107265597,10267962.589270376,0,-1327215723.0030174,143048841.19203818,55979377.097293064,-1526243941.2923486,0,-1569960604.8695025,198639094.03644505,-91221758.64108197,0,289860852.677527,-1570349729.1223886,0,-35242381.54378891,97285271.20583469,693458436.7075033,-814848402.7528396,1677704834.7692776,198681364.10151726,1479023470.6677604,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK_2023,1677704834.7692776,198681364.10151726,1479023470.6677604,32173578.098030746,34229860.501769945,-2056282.4037391995,-0.0,0,1157718628.6712203,138911632.1337571,54792684.539161935,964014311.9983013,0,1125545050.5731895,211559392.71310452,-31671789.132482305,0,243231181.84558684,1143400126.613375,0,23120895.40667963,-8596805.807930576,-730643970.2537922,427280245.95833194,2081864185.32093,175560468.69483763,1906303716.6260924,SPUL
2024-03-01,ASURANSI Q-INVESTA LINK_2023,2081864185.3209298,175560468.69483763,1906303716.6260922,215890636.46256098,194024990.3297254,14046192.839704879,7819453.293130702,0,-780896734.9748359,139753694.54478195,53563061.93267665,-974213491.4522945,0,-996787371.4373969,284332921.2251394,-29600674.629830074,0,313933595.85496944,-905771206.6897161,0,23962387.302846577,11807397.112147167,333078359.3925104,-536923062.8822119,1520978735.1358714,151598081.39199105,1369380653.7438803,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK_2024,0.0,0.0,0.0,1363865.8937461697,1043436.0847412811,60593.60847412711,259836.20053076174,0,883333.3333333435,445833.3333333333,437500.0000000102,0.0,0,-480532.56041282625,0.0,-5250000.000000044,0,5250000.000000044,-1363865.8937461697,0,-4812500.0000000335,1377604.326393565,0.0,-4798761.567352638,13738.432647395879,4812500.0000000335,-4798761.567352638,SPUL_NEW
2024-02-01,ASURANSI Q-INVESTA LINK_2024,13738.432647392154,4812500.00000003,-4798761.567352638,15560084.22949442,11685751.488275306,682926.3900234294,3191406.351195686,0,11056559.588041013,6200072.0,4856487.588041013,0.0,0,-4503524.641453408,6885600.0,-33752475.625146665,0,40638075.625146665,-8674484.22949442,0,-28895988.03710565,321397.6577213618,0.0,-37249074.60887871,-8339348.1391256675,33708488.03710568,-42047836.17623135,SPUL_NEW
2024-03-01,ASURANSI Q-INVESTA LINK_2024,-8339348.1391256675,33708488.03710568,-42047836.17623135,31593170.390271395,24028899.368724175,1411551.5349318616,6152719.486615359,0,22759685.560098894,12846301.540693333,9913384.019405559,0.0,0,-8833484.830172502,8613900.0,-42718478.78199148,0,51332378.78199148,-22979270.390271395,0,-32805094.762585923,-3057636.430518205,0.0,-58842001.58337552,-34376254.959915265,66513582.7996916,-100889837.75960687,SPUL_NEW
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2019,-2140494487.3685403,253541056.64167926,-2394035544.0102196,67254924.25051725,63147623.38868853,4107300.8618287174,-0.0,0,1127781355.1670666,14311733.826911604,22074614.770401355,1091395006.5697536,0,1060526430.9165493,2231386.4356509717,-36134820.7038221,0,38366207.13947307,1026371468.7548873,0,-14060205.933420744,-7074251.66166562,197044171.794619,1202281182.9544199,-924153098.4807,267601262.5751,-1191754361.0558,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2019,-924153098.4807,267601262.5751,-1191754361.0558,48968658.685876645,39371279.894604556,1533740.3389950453,8063638.452277044,0,412437171.0445522,14312378.07235861,24033876.504654106,374090916.4675395,0,363468512.35867554,2287634.4606472934,-47021642.99999975,0,49309277.46064704,327409892.2423101,0,-22987766.49534564,2791734.8436294957,205384317.54357618,512598178.1341701,-388567153.85118425,290589029.07044566,-679156182.9216299,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2019,-388567153.85118425,290589029.07044566,-679156182.9216299,51295196.672951415,39371925.994828664,1533804.949016271,10389465.729106475,0,38346900.677236825,14313024.172570867,24033876.504665956,0.0,0,-12948295.99571459,2254623.085483482,0.0,0,2254623.085483482,-49040573.58746793,0,24033876.504665956,1910028.4883041708,213486184.40171894,190389515.80722114,-222211514.54862905,266555152.5657797,-488766667.11440873,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2019,-222211514.54862905,266555152.5657797,-488766667.11440873,51690124.67351233,39372573.955150574,1533869.7450480037,10783680.973313758,0,38347548.63755873,14313672.132888196,24033876.504670534,0.0,0,-13342576.035953604,2217777.4937535594,0.0,0,2217777.4937535594,-49472347.17975877,0,24033876.504670534,-1673433.295884944,166207171.28021994,139095267.30924675,-107150123.7440528,242521276.06110916,-349671399.80516195,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2020,3397166438.92461,423103476.47699463,2974062962.4476156,715899625.9437524,219601677.20783415,8418712.108485699,487879236.6274325,0,-2856809029.5277567,84011001.69840989,135414556.12297717,-3076234587.3491435,0,-3572708655.471509,60491707.37625593,-885556703.7939823,0,946048411.1702383,-3731642505.91664,0,-750142147.6710051,173334178.3851722,3058852315.9186573,-1249598159.2838154,2897710427.3118,1173245624.1479998,1724464803.1638,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2020,2897710427.3118,1173245624.1479998,1724464803.1638002,430759983.007654,218720213.14179116,8387209.157898803,203652560.70796403,0,218544093.7553441,83695972.19254093,134848121.56280315,0.0,0,-212215889.25230992,6158375.50017908,-14152961.185665507,0,20311336.685844585,-424601607.50747496,0,120695160.37713765,174656595.79875383,1737221819.9733214,1607971968.641738,4384987235.576401,1052550463.7708621,3332436771.805538,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2020,4384987235.576401,1052550463.7708621,3332436771.805538,485340950.18104583,273509363.99597496,8387224.243318536,203444361.9417523,0,273333244.6095279,83696123.04673825,189637121.56278962,0.0,0,-212007705.57151794,169015523.49604538,-657468000.0000006,0,826483523.496046,-316325426.6850004,0,-467830878.437211,142408398.5093012,604663221.837962,-37084684.77494824,4815733429.238663,1520381342.2080731,3295352087.03059,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2020,4815733429.238663,1520381342.2080731,3295352087.03059,475614440.18584275,265621586.66056854,8028579.302287192,201964274.22298697,0,265443815.20473462,80108021.56703803,185335793.6376966,0.0,0,-210170624.98110813,8043323.827740298,-93619576.79383057,0,101662900.62157087,-467571116.35810244,0,91716216.84386602,52390043.26327319,1545801822.1081917,1222336965.8572285,5946354178.252026,1428665125.364207,4517689052.887818,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,-42522345.25962271,27475615.631118998,-69997960.8907417,11621740.35795378,6900456.098536516,305344.02068538626,4415940.238731878,0,6733111.004901103,2886095.11321845,3847015.8916826528,0.0,0,-4888629.353052677,11137404.112394534,-8497043.022003725,0,19634447.13439826,-484336.24555924535,0,-4650027.130321072,1595321.5773659174,39230978.37825612,35691936.57974172,-2180381.5495599248,32125642.761440072,-34306024.311,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,-2180381.5495599248,32125642.761440072,-34306024.311,9321248.505682897,6770579.896476673,299560.5373147054,2251108.0718915174,0,6602283.10793623,2827308.584606611,3774974.523329619,0.0,0,-2718965.3977466673,824836.5349012893,-1898237.1711841843,0,2723073.7060854733,-8496411.970781608,0,1876737.3521454346,1643668.979344413,45749390.15437221,40773384.515080445,36716265.61337508,30248905.40929464,6467360.204080448,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,36716265.61337508,30248905.40929464,6467360.204080448,8940119.08997147,6734320.0527821295,298507.4245719834,1907291.6126173567,0,6566023.264241688,2816777.4571793913,3749245.807062296,0.0,0,-2374095.8257297818,23470156.819675647,-621449.1256915907,0,24091605.945367236,14530037.729704177,0,3127796.6813707054,789766.0294330786,-110352470.40839216,-91904869.9678842,-58316401.03587982,27121108.727923933,-85437509.76380375,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,-58316401.03587981,27121108.727923937,-85437509.76380375,9231931.354243444,7155437.336532719,246716.23830164855,1829777.7794090756,0,6985294.294260528,2297019.3407442947,4688274.953516234,0.0,0,-2246637.0599829163,1668924.0315184016,-32414162.960034113,0,34083086.99155252,-7563007.322725043,0,-27725888.00651788,9538.671377555424,17466349.58621131,-17813007.07165406,-48403520.101015985,54846996.73444182,-103250516.8354578,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,-1183221775.63862,231609264.7664896,-1414831040.4051094,115173730.96804252,64878813.27180611,2993989.3222325747,47300928.37400383,0,64232126.139707305,29293206.090226933,34938920.04948037,0.0,0,-50941604.82833522,7295558.511707585,-127576508.13999076,0,134872066.65169835,-107878172.45633493,0,-92637588.0905104,16926262.96508171,322231241.8412829,138641744.2595193,-951942443.2885901,324246852.857,-1276189296.14559,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,-951942443.2885901,324246852.857,-1276189296.14559,93737625.84979616,64814786.58096053,2991239.2683457015,25931600.000489935,0,64166971.17073408,29264577.273230564,34902393.89750352,0.0,0,-29570654.679062083,4948025.200017203,-885034.7178868749,0,5833059.917904077,-88789600.64977896,0,34017359.179616645,14019756.32090146,344228668.4464953,303476183.2972344,-682483619.1709723,290229493.67738336,-972713112.8483557,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,-682483619.1709725,290229493.6773833,-972713112.8483558,98131464.08240682,64680821.92974235,2985237.137383279,30465405.01528118,0,64032420.42351386,29203969.867604297,34828450.55590957,0.0,0,-34099043.65889296,20661824.83832037,-1695163.529708946,0,22356988.368029315,-77469639.24408644,0,33133287.026200622,17529704.276291113,287372174.52514654,260565526.58355182,-455051379.6136212,257096206.6511827,-712147586.2648039,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,-455051379.6136212,257096206.6511827,-712147586.2648039,98548802.14964235,63851762.74457089,2948904.0698989644,31748135.335172504,0,63183245.73658202,28820523.691000775,34362722.045581244,0.0,0,-35365556.41306033,31997964.04001445,-11053778.15219234,0,43051742.192206785,-66550838.1096279,0,23308943.893388905,10914190.237166783,239320078.41780818,206992374.43873596,-271367949.06827414,233787262.7577938,-505155211.8260679,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,-18854379.325464547,269333146.8500027,-288187526.17546725,195886571.0281144,67006122.88986263,26007.983985990795,128854440.15426579,0,66996824.12144334,250781.07144061915,66746043.05000272,0.0,0,-128889746.90667108,2510773.918430029,0.0,0,2510773.918430029,-193375797.10968438,0,66746043.05000272,43250002.31756119,1412878765.3049479,1329499013.5628273,1243898591.18736,202587103.8,1041311487.3873601,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,1243898591.1873603,202587103.8,1041311487.3873603,129938226.70076424,67017308.55766365,27126.5507663254,62893791.59233426,0,67008009.78924436,261966.7392439652,66746043.0500004,0.0,0,-62930216.91151988,2434540.9359676964,0.0,0,2434540.9359676964,-127503685.76479654,0,66746043.0500004,57543187.69144086,1319294561.501874,1316080106.4785187,2493232654.6158786,135841060.7499996,2357391593.865879,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,2493232654.6158786,135841060.7499996,2357391593.865879,138259328.66287798,67029031.51802363,28298.84680185362,71201998.2980525,0,67019732.749604344,273689.69959924737,66746043.0500051,0.0,0,-71239595.91327363,35341744.06525062,0.0,0,35341744.06525062,-102917584.59762736,0,66746043.0500051,55463074.29793148,1044361234.4338493,1063652767.1841586,3490139378.750032,69095017.6999945,3421044361.0500374,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,3490139378.750032,69095017.69999449,3421044361.0500374,106357317.62637758,67228810.91720095,137471.48941134225,38991035.21976529,0,67218759.62476347,1364663.6016759407,65854096.02308753,0.0,0,-39138558.00161411,1274710334.6365254,-19388885.677101184,0,1294099220.3136265,1168353017.0101478,0,46465210.34598635,-4477345.744584113,-6006834796.502062,-4796493914.8905115,-1352819746.486466,22629807.35400814,-1375449553.8404741,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2024,0.0,0.0,0.0,6302069.229988941,5116916.809583277,305309.68095831265,879842.7394473508,0,5075621.666666818,3011801.666666667,2063820.000000151,0.0,0,-1226447.5633221231,756993.6000000001,-24765840.000000205,0,25522833.600000206,-5545075.62998894,0,-22702020.000000052,-334764.4633317803,0.0,-28581860.093320772,-5879840.09332072,22702020.000000052,-28581860.093320772,SPUL_NEW
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM_2019,1233286426.461441,655517153.2462525,577769273.2151885,65805505.46231701,69863748.55180308,-4058243.089486071,-0.0,0,463835874.2130833,74194146.4728882,110446179.44666378,279195548.29353136,0,398030368.75076634,503274447.9947395,-124648477.41477658,0,627922925.4095161,716664490.8259538,0,-14202297.968112797,-20429193.512738384,190438054.11780494,872471053.4629076,2119959777.8924613,669719451.2143654,1450240326.678096,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM_2019,2119959777.8924613,669719451.2143652,1450240326.678096,46754105.182289496,52599620.35293096,-5845515.17064147,-0.0,0,134129077.80925739,79386809.46560925,111054772.05934566,-56312503.71569753,0,87374972.62696789,137851182.5919466,-60922950.33131397,0,198774132.92326057,34784573.69395958,0,50131821.728031695,-20655409.67703828,-245704302.91913944,-181443317.17418647,1888384638.9902432,619587629.4863336,1268797009.5039096,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM_2019,1888384638.9902434,619587629.4863337,1268797009.5039096,82488338.66950484,84946191.92920439,-2457853.2596995523,-0.0,0,24574304.758723438,75731825.36896013,109524724.5261999,-160682245.13643658,0,-57914033.9107814,111057846.17575128,-56790713.34411109,0,167848559.51986238,-132112737.63019012,0,52734011.182088815,-20021795.13541869,68276707.75845964,-31123813.825060353,1804526813.9830942,566853618.3042449,1237673195.6788492,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM_2019,1804526813.983094,566853618.3042448,1237673195.6788492,83874378.82356116,86454566.19776875,-2580187.3742075902,-0.0,0,208403286.81261063,79988182.00882639,112256439.93984464,16158664.863939598,0,124528907.98904946,161800384.28683126,-108256407.11567447,0,270056791.40250576,94084670.3272097,0,4000032.824170172,-19515076.07721353,130591166.47127277,209160793.54543912,2009687574.704363,562853585.4800746,1446833989.2242885,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM_2020,905894228.2812854,244212471.8800243,661681756.4012611,134417049.85874543,113796720.25692363,6382161.090114897,14238168.511706902,0,112034119.9905748,62059010.63480015,49975109.35577466,0.0,0,-22382929.86817062,154585898.64070818,-96937187.61101784,0,251523086.25172603,20168848.781962752,0,-46962078.255243175,-4072541.8735429533,-230629579.63789642,-261495350.98471978,691360955.5518088,291174550.1352675,400186405.4165413,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM_2020,691360955.5518088,291174550.1352675,400186405.4165413,125454237.47754246,112927811.04273927,6293220.310194528,6233206.124608668,0,111142700.16044122,61147092.21964722,49995607.940794006,0.0,0,-14311537.31710124,102524064.86840361,-23685642.59999335,0,126209707.46839696,-22930172.609138846,0,26309965.340800654,792455.1166735587,110528556.30010569,114700804.14844106,779751794.3594491,264864584.79446685,514887209.56498235,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM_2020,779751794.3594491,264864584.79446685,514887209.56498235,120187385.04340145,108718374.83512671,6011404.097822409,5457606.110452331,0,106917506.98322664,58313173.12632401,48604333.85690263,0.0,0,-13269878.060174808,115930881.22817677,-41452234.760097384,0,157383115.98827416,-4256503.815224677,0,7152099.096805245,-5173172.405803982,-19795780.199213266,-22073357.32343668,750526337.9392073,257712485.6976616,492813852.2415457,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM_2020,750526337.9392073,257712485.69766158,492813852.2415457,112215948.41139516,103663135.32597974,5685837.338306199,2866975.7471092213,0,101847881.98535517,55043120.04243741,46804761.942917764,0.0,0,-10368066.426039994,114915178.86534403,-44351611.445448145,0,159266790.31079218,2699230.4539488703,0,2453150.497469619,-6873065.905651761,-183952712.28203142,-185673397.23626468,562399790.205473,255259335.20019197,307140455.005281,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM_2021,11010275331.745993,1997671949.190333,9012603382.55566,1252843281.1785479,1191830443.1592116,61012838.019336246,-0.0,0,-10517402256.874468,442365214.02807736,581702062.9658493,-11541469533.868395,0,-11770245538.053017,2826632574.664109,-2555567073.1143374,0,5382199647.778446,-9967680240.382835,0,-1973865010.148488,-108266089.61808449,6577772507.828076,-5472038832.32133,7512101509.573151,3971536959.338821,3540564550.23433,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM_2021,7512101509.573151,3971536959.338821,3540564550.23433,1136691194.4053133,1043169919.850931,46552807.342407726,46968467.21197432,0,3023423772.29116,462686867.1714759,577641846.4268538,1983095058.6928306,0,1886732577.8858469,384223860.18110204,-509394882.8635459,0,893618743.0446479,1230627724.4686193,0,68246963.56330788,22865348.978357106,1665670838.6785595,2987410875.6888437,10431265421.698687,3903289995.775513,6527975425.923174,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM_2021,10431265421.698687,3903289995.775513,6527975425.923174,792259269.8660344,772359922.5813692,19899347.284665212,-0.0,0,1480091226.6457725,466581772.48542374,573366449.734717,440143004.4256318,0,687831956.7797381,1524959829.7577512,-79395974.84906887,0,1604355804.60682,1172843564.3173487,0,493970474.88564813,-111297112.58457719,-6850099911.732022,-5294582985.113603,4642711961.699436,3409319520.889865,1233392440.8095713,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM_2021,4642711961.699436,3409319520.889865,1233392440.8095715,976637914.6672273,936315828.1106255,40322086.556601726,-0.0,0,964730317.3603848,438668938.1822029,533094962.54460824,-7033583.366426311,0,-11907597.306842446,486893488.50764936,-736203984.0846398,0,1223097472.5922892,-496778009.52600425,0,-203109021.54003155,-110129299.64564247,703687892.6538825,-106328438.05779576,4739492545.181672,3612428542.4298964,1127064002.7517757,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM_2022,1205675821.5287008,2132603971.9157796,-926928150.3870788,1101630195.2644415,1045994274.9325968,54382054.74878255,1253865.5830622483,0,-3660063887.229479,597389407.804521,502173727.4447713,-4759627022.478771,0,-4761694082.49392,2899506404.458538,-355522122.6381839,0,3255028527.096722,-2961750813.2846746,0,146651604.8065874,-102252797.6503959,7409634185.84087,4492282179.712387,5551306396.434501,1985952367.1091921,3565354029.3253083,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM_2022,5551306396.4345,1985952367.1091921,3565354029.325308,1261923676.2191057,1133537388.863894,64133594.00098052,64252693.35423118,0,5842608149.616494,591685446.9874314,492201448.8540888,4758721253.774974,0,4580684473.397388,989774606.2389723,-311392156.12388754,0,1301166762.3628597,4486572183.794841,0,180809292.73020124,-12666533.368950412,1885161617.2293863,6539876560.385477,11910373664.089775,1805143074.378991,10105230589.710785,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM_2022,11910373664.089775,1805143074.378991,10105230589.710785,1125930868.9755197,1053214560.5219817,56891772.278916456,15824536.174621476,0,1045753214.5013335,561456376.7685163,484296837.7328172,0.0,0,-80177654.47418618,2377132372.977381,-277373379.17349505,0,2654505752.150876,1251201504.0018616,0,206923458.55932212,-81434060.87578158,-10329975725.978506,-8953284824.293104,2750165381.23735,1598219615.8196688,1151945765.4176812,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM_2022,2750165381.23735,1598219615.8196688,1151945765.4176812,1019999208.2803091,957867236.2517824,53030275.08015754,9101696.948369183,0,950359144.250674,522794658.80046695,427564485.4502071,0.0,0,-69640064.02963507,797910136.6245859,-1089868628.948412,0,1887778765.5729978,-222089071.6557232,0,-662304143.4982048,-98877116.17750184,299148948.78076863,-684121382.5506612,2728348142.1848936,2260523759.3178735,467824382.86702013,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM_2023,-11681351.951102376,837463600.2860192,-849144952.2371216,-641421398.6269515,-563862148.5740246,-77559250.05292685,-0.0,0,2423787505.561501,397160683.5830201,211730351.95524386,1814896470.0232372,0,3065208904.1884527,2867162331.367386,-94901188.20898388,0,2962063519.57637,5323480200.017574,0,116829163.74625997,-40399234.69726341,-927745624.0323877,4472164505.034183,4343653989.336821,720634436.5397593,3623019552.797061,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM_2023,4343653989.336821,720634436.5397593,3623019552.797061,670089736.8624202,639230197.5914444,43519697.25830638,-12660157.987330554,0,-1277815292.4724069,381411512.4103457,204033225.00838047,-1863260029.891133,0,-1947905029.334827,801243865.5824941,-247365090.20275846,0,1048608955.7852526,-1732105901.1710591,0,-43331865.19437799,-46995076.028711565,-184939318.446661,-2007372160.8408096,2379613693.6903887,763966301.7341373,1615647391.9562514,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM_2023,2379613693.6903887,763966301.7341373,1615647391.9562514,557714862.0722078,524761612.1390978,32953249.93311,-0.0,0,1757534789.4237876,319590049.53764194,195229112.80799785,1242715627.0781476,0,1199819927.3515797,500954181.9217085,-246527772.01158112,0,747481953.9332896,1185954946.9276483,0,-51298659.20358327,-40525779.8737904,-315704021.07373834,778426486.7765362,3209338839.6705084,815264960.9377205,2394073878.7327876,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM_2023,3209338839.6705084,815264960.9377205,2394073878.7327876,418211054.64566016,397423424.6902033,20787629.95545684,-0.0,0,316182964.4524634,304853066.47641253,189547125.13563496,-178217227.15958413,0,-102028090.19319677,872936896.4010506,-148025439.42878616,0,1020962335.8298367,276508614.59580624,0,41521685.7068488,-39115867.16849096,-72701992.16201341,206212440.97215068,3374029594.93581,773743275.2308717,2600286319.7049384,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM_2024,0.0,0.0,0.0,4890836.072482087,3848319.1702822587,253308.20785169047,789208.6943481382,0,3165033.341765354,1849796.25,1315237.091765354,0.0,0,-1725802.7307167328,0.0,-13515659.89943166,0,13515659.89943166,-4890836.072482087,0,-12200422.807666307,33442.482255108866,0.0,-17057816.397893287,-4857393.59022698,12200422.807666307,-17057816.397893287,SPUL_NEW
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM_2024,-4857393.59022698,12200422.807666307,-17057816.397893287,6157886.294347486,4788852.92139774,309966.59265337954,1059066.7802963667,0,4089199.244863944,2400012.25,1689186.9948639441,0.0,0,-2068687.0494835423,74700.00000000001,-1121849.7092957415,0,1196549.7092957415,-6083186.294347486,0,567337.2855682026,38415.15377298859,0.0,-5477433.855006295,-10902164.730801478,11633085.522098105,-22535250.252899583,SPUL_NEW
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM_2024,-10902164.730801478,11633085.52209811,-22535250.252899587,44179012.18294017,32887081.47288024,1959821.92214264,9332108.78791729,0,31655829.79020051,18366967.538746666,13288862.251453843,0.0,0,-12523182.392739661,4708800.0,-58021355.99700466,0,62730155.99700466,-39470212.18294017,0,-44732493.74555081,-776030.891443264,0.0,-84978736.81993425,-51148407.805184916,56365579.26764892,-107513987.07283384,SPUL_NEW
2023-12-01,ASURANSI STAR PREMIUM DOLLAR_2020,20004923.230415523,24511922.766705506,-4506999.536289983,14775974.615792956,11545945.562153496,371887.5611711817,2858141.492468278,0,10738874.996999998,2911805.046558318,7827069.95044168,0.0,0,-4037099.6187929586,1091818.6397554001,-13634009.793736173,0,14725828.433491573,-13684155.976037556,0,-5806939.843294493,-373636.8128525988,16895865.30387463,-2968867.3283100165,22842995.7454,30318862.61,-7475866.8646,SPUL
2024-01-01,ASURANSI STAR PREMIUM DOLLAR_2020,22842995.7454,30318862.61,-7475866.8646,9910896.557408605,8486105.907630976,371934.73671273526,1052855.9130648938,0,7679035.342477477,2912276.801973854,4766758.540503623,0.0,0,-2231861.2149311276,1089049.2088873135,0.0,0,1089049.2088873135,-8821847.348521292,0,4766758.540503623,-356556.39635652374,15946717.1786693,11535071.974295106,29611309.179191485,25552104.06949638,4059205.109695106,SPUL
